Species,CommonName,ReviewID,ZoteroID,Ver.,Method,SiteID,Location,Radius,Sampling,NumIDs,Numroutes,Numconns,Years,Monthsstart,Monthsend,Monthssampled,Activities,Behaviour,Sex,Lifestage,UniqueID,UniqueID_from,UniqueID_to,Title,Publication Year,Author,Basin,Long,Lat
CHMY,Green,43RSEFSA_Brand-Gardner_etal_1999_Chmy,43RSEFSA,1.00E+06,MR,A,"Flathead Gutter, Moreton Bay, Queensland",1,FLIPPER TAG,45,NA,NA,NA,(UNK),(UNK),NA,FEE,FEE,"{ ""U"" : 45 }","{ ""J"" : 45 }",43RSEFSA_A,43RSEFSA_A,43RSEFSA_A,"Diet selection by immature green turtles, Chelonia mydas, in subtropical Moreton Bay, south-east Queensland",1999,"Brand-Gardner, S. J.; Lanyon, J. M.; Limpus, C. J.",PAC,153.41,-27.34
CHMY,Green,43RSEFSA_Brand-Gardner_etal_1999_Chmy,43RSEFSA,1.00E+06,T,A,"Flathead Gutter, Moreton Bay, Queensland",1,ACOUSTIC/SONIC TAG (TELEMETRY),45,NA,NA,NA,(UNK),(UNK),NA,FEE,FEE,"{ ""U"" : 45 }","{ ""J"" : 45 }",43RSEFSA_A,43RSEFSA_A,43RSEFSA_A,"Diet selection by immature green turtles, Chelonia mydas, in subtropical Moreton Bay, south-east Queensland",1999,"Brand-Gardner, S. J.; Lanyon, J. M.; Limpus, C. J.",PAC,153.41,-27.34
CHMY,Green,463M2S29_Stringell_etal_2015_Chmy,463M2S29,1.00E+06,T,A,"North of East Caicos, Turks & Caicos Islands",1,SATELLITE TAG (ARGOS),1,1,NA,2009,JUN,AUG,NA,OBS,OBS,"{ ""F"" : 1 }","{ ""A"" : 1 }",463M2S29_A,463M2S29_A,463M2S29_A,Protecting the breeders: research informs legislative change in a marine turtle fishery,2015,"Stringell, Thomas B.; Clerveaux, Wesley V.; Godley, Brendan J.; Phillips, Quinton; Ranger, Susan; Richardson, Peter B.; Sanghera, Amdeep; Broderick, Annette C.",ATL,-71.4,21.7
CHMY,Green,463M2S29_Stringell_etal_2015_Chmy,463M2S29,1.00E+06,T,B,Barbuda,1,SATELLITE TAG (ARGOS),1,2,NA,2009,(UNK),(UNK),NA,NES,NES,"{ ""F"" : 1 }","{ ""A"" : 1 }",463M2S29_B,463M2S29_B,463M2S29_B,Protecting the breeders: research informs legislative change in a marine turtle fishery,2015,"Stringell, Thomas B.; Clerveaux, Wesley V.; Godley, Brendan J.; Phillips, Quinton; Ranger, Susan; Richardson, Peter B.; Sanghera, Amdeep; Broderick, Annette C.",ATL,-61.7,17.6
CHMY,Green,463M2S29_Stringell_etal_2015_Chmy,463M2S29,1.00E+06,T,C,"North of East Caicos, Turks & Caicos Islands",1,SATELLITE TAG (ARGOS),1,1,NA,2010,JAN,MAY,NA,OBS,OBS,"{ ""F"" : 1 }","{ ""A"" : 1 }",463M2S29_C,463M2S29_C,463M2S29_C,Protecting the breeders: research informs legislative change in a marine turtle fishery,2015,"Stringell, Thomas B.; Clerveaux, Wesley V.; Godley, Brendan J.; Phillips, Quinton; Ranger, Susan; Richardson, Peter B.; Sanghera, Amdeep; Broderick, Annette C.",ATL,-71.5,21.8
CHMY,Green,463M2S29_Stringell_etal_2015_Chmy,463M2S29,1.00E+06,T,D,"Gibbs Cay, Turks & Caicos Islands",1,SATELLITE TAG (ARGOS),1,1,NA,2010,SEP,SEP,NA,NES,NES,"{ ""F"" : 1 }","{ ""AB"" : 1 }",463M2S29_D,463M2S29_D,463M2S29_D,Protecting the breeders: research informs legislative change in a marine turtle fishery,2015,"Stringell, Thomas B.; Clerveaux, Wesley V.; Godley, Brendan J.; Phillips, Quinton; Ranger, Susan; Richardson, Peter B.; Sanghera, Amdeep; Broderick, Annette C.",ATL,-71.1,21.4
CHMY,Green,463M2S29_Stringell_etal_2015_Chmy,463M2S29,1.00E+06,T,E,"St. Croix, USVI",1,SATELLITE TAG (ARGOS),1,1,NA,2010,OCT,DEC,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",463M2S29_E,463M2S29_E,463M2S29_E,Protecting the breeders: research informs legislative change in a marine turtle fishery,2015,"Stringell, Thomas B.; Clerveaux, Wesley V.; Godley, Brendan J.; Phillips, Quinton; Ranger, Susan; Richardson, Peter B.; Sanghera, Amdeep; Broderick, Annette C.",ATL,-64.7,17.7
CHMY,Green,463M2S29_Stringell_etal_2015_Chmy,463M2S29,1.00E+06,O,F,Waters of Turks & Caicos Islands,1,SIGHTINGS (NO TAG/SAMPLE),22,NA,NA,2009; 2010,MAY; JUN; JUL; AUG; SEP; OCT; (UNK),MAY; JUN; JUL; AUG; SEP; OCT; (UNK),NA,NES,NES,"{ ""F"" : 22 }","{ ""AB"" : 22 }",463M2S29_F,463M2S29_F,463M2S29_F,Protecting the breeders: research informs legislative change in a marine turtle fishery,2015,"Stringell, Thomas B.; Clerveaux, Wesley V.; Godley, Brendan J.; Phillips, Quinton; Ranger, Susan; Richardson, Peter B.; Sanghera, Amdeep; Broderick, Annette C.",ATL,-71.5,21.8
CHMY,Green,4RE2NS68_Ng_etal_2014_Chmy,4RE2NS68,1.00E+06,MR,A,"Sham Wan, Lamma Island, Hong Kong",1,PASSIVE INTEGRATED TRANSPONDER (PIT),10,3,NA,1998; 2000; 2001; 2002; 2003; 2008; 2012,(UNK),(UNK),NA,NES,NES,"{ ""F"" : 10 }","{ ""AB"" : 10 }",4RE2NS68_A,4RE2NS68_A,4RE2NS68_A,"Characterization and Conservation Concerns of Green Turtles (Chelonia mydas) Nesting in Hong Kong, China",2014,"Ng, Connie Ka-yan; Dutton, Peter H.; Chan, Simon Kin-fung; Cheung, Ka-shing; Qiu, Jian-wen; Sun, Ya-nan",PAC,114.136,22.192
CHMY,Green,4RE2NS68_Ng_etal_2014_Chmy,4RE2NS68,1.00E+06,T,A,"Sham Wan, Lamma Island, Hong Kong",1,SATELLITE TAG (ARGOS),10,3,NA,1998; 2000; 2001; 2002; 2003; 2008; 2012,(UNK),(UNK),NA,NES,NES,"{ ""F"" : 10 }","{ ""AB"" : 10 }",4RE2NS68_A,4RE2NS68_A,4RE2NS68_A,"Characterization and Conservation Concerns of Green Turtles (Chelonia mydas) Nesting in Hong Kong, China",2014,"Ng, Connie Ka-yan; Dutton, Peter H.; Chan, Simon Kin-fung; Cheung, Ka-shing; Qiu, Jian-wen; Sun, Ya-nan",PAC,114.136,22.192
CHMY,Green,4RE2NS68_Ng_etal_2014_Chmy,4RE2NS68,1.00E+06,T,B,"Wanning, Hainan Island, China",1,SATELLITE TAG (ARGOS),1,1,NA,2002,(UNK),(UNK),NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",4RE2NS68_B,4RE2NS68_B,4RE2NS68_B,"Characterization and Conservation Concerns of Green Turtles (Chelonia mydas) Nesting in Hong Kong, China",2014,"Ng, Connie Ka-yan; Dutton, Peter H.; Chan, Simon Kin-fung; Cheung, Ka-shing; Qiu, Jian-wen; Sun, Ya-nan",PAC,110.579,18.848
CHMY,Green,4RE2NS68_Ng_etal_2014_Chmy,4RE2NS68,1.00E+06,T,C,"Dao Bach Long Vi, Vietnam",1,SATELLITE TAG (ARGOS),1,1,NA,2003; 2008,(UNK),(UNK),NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",4RE2NS68_C,4RE2NS68_C,4RE2NS68_C,"Characterization and Conservation Concerns of Green Turtles (Chelonia mydas) Nesting in Hong Kong, China",2014,"Ng, Connie Ka-yan; Dutton, Peter H.; Chan, Simon Kin-fung; Cheung, Ka-shing; Qiu, Jian-wen; Sun, Ya-nan",PAC,107.739,20.134
CHMY,Green,4RE2NS68_Ng_etal_2014_Chmy,4RE2NS68,1.00E+06,T,D,"Hai'an Bay, China",1,SATELLITE TAG (ARGOS),1,1,NA,2012,OCT,OCT,NA,MIG,MIG,"{ ""F"" : 1 }","{ ""A"" : 1 }",4RE2NS68_D,4RE2NS68_D,4RE2NS68_D,"Characterization and Conservation Concerns of Green Turtles (Chelonia mydas) Nesting in Hong Kong, China",2014,"Ng, Connie Ka-yan; Dutton, Peter H.; Chan, Simon Kin-fung; Cheung, Ka-shing; Qiu, Jian-wen; Sun, Ya-nan",PAC,110.262,20.238
CHMY,Green,5MFUG3SV_Nelson_1994_Chmy,5MFUG3SV,1.00E+06,T,A,"Cape Canaveral, Patrick, Florida",1,ACOUSTIC/SONIC TAG (TELEMETRY); RADIO TAG,7,NA,NA,1993,DEC,DEC,NA,OBS,OBS,"{ ""U"" : 7 }","{ ""J"" : 1, ""UNK"" : 6 }",5MFUG3SV_A,5MFUG3SV_A,5MFUG3SV_A,"Preliminary assessment of juvenile green sea turtle behavior in the Trident Submarine Basin Patrick AFB, Florida.",1994,"Nelson, David A.",ATL,-80.5,28.3
CHMY,Green,69G2XFXH_Hays_etal_2001_Chmy,69G2XFXH,1.00E+06,T,A,Ascension Island,1,SATELLITE TAG (ARGOS),1,NA,1,1998,JUN,JUN,NA,NES,NES,"{ ""F"" : 1 }","{ ""AB"" : 1 }",69G2XFXH_A,69G2XFXH_A,69G2XFXH_A,The implications of location accuracy for the interpretation of satellite-tracking data,2001,"Hays, G. C.; AAkesson, Susanne; Godley, B. J.; Luschi, P.; Santidrian, P.",ATL,-14.4,-7.9
CHMY,Green,69G2XFXH_Hays_etal_2001_Chmy,69G2XFXH,1.00E+06,T,B,Brazilian bulge,5,SATELLITE TAG (ARGOS),1,NA,1,1998,JUL,AUG,NA,OBS,OBS,"{ ""F"" : 1 }","{ ""A"" : 1 }",69G2XFXH_B,69G2XFXH_B,69G2XFXH_B,The implications of location accuracy for the interpretation of satellite-tracking data,2001,"Hays, G. C.; AAkesson, Susanne; Godley, B. J.; Luschi, P.; Santidrian, P.",ATL,-34.8,-7
CHMY,Green,6HF2BHWN_Fuller_etal_2008_Chmy,6HF2BHWN,1.00E+06,T,A,"Alagadi beach, Cyprus",1,Argos; GLS,13,8,NA,2004,JUN; JUL; AUG; (UNK),JUN; JUL; AUG; (UNK),NA,NES,NES,"{ ""F"" : 13 }","{ ""AB"" : 13 }",6HF2BHWN_A,6HF2BHWN_A,6HF2BHWN_A,Utility of geolocating light loggers for indicating at-sea movements in sea turtles,2008,"Fuller, W. J.; Broderick, A. C.; Phillips, R. A.; Silk, J. R. D.; Godley, B. J.",ATL,33.78,35.5
CHMY,Green,6HF2BHWN_Fuller_etal_2008_Chmy,6HF2BHWN,1.00E+06,T,B,South Cyprus,1,Argos; GLS,9,8,NA,2004,JUN; JUL; AUG; (UNK),JUN; JUL; AUG; (UNK),NA,OBS,OBS,"{ ""F"" : 9 }","{ ""AI"" : 9 }",6HF2BHWN_B,6HF2BHWN_B,6HF2BHWN_B,Utility of geolocating light loggers for indicating at-sea movements in sea turtles,2008,"Fuller, W. J.; Broderick, A. C.; Phillips, R. A.; Silk, J. R. D.; Godley, B. J.",ATL,33.7,34.9
CHMY,Green,76V7QMUX_McClellan_and_Read_2010_Chmy,76V7QMUX,1.00E+06,T,A,"Pamlico Sound, North Carolina",1,ACOUSTIC/SONIC TAG (TELEMETRY); SATELLITE TAG (ARGOS),10,1,NA,2005; 2006,MAY; JUN; JUL; AUG; OCT,JUN; AUG; OCT; NOV; (UNK),NA,FEE,FEE,"{ ""U"" : 10 }","{ ""J"" : 10 }",76V7QMUX_A,76V7QMUX_A,76V7QMUX_A,Confronting the gauntlet: understanding incidental capture of green turtles through fine-scale movement studies,2010,"McClellan, Catherine M.; Read, Andrew J.",ATL,-75.5,35.2
CHMY,Green,76V7QMUX_McClellan_and_Read_2010_Chmy,76V7QMUX,1.00E+06,T,B,"Cape Lookout Shoals, North Carolina",1,ACOUSTIC/SONIC TAG (TELEMETRY); SATELLITE TAG (ARGOS),1,1,NA,2006,(UNK),FEB,NA,OBS,OBS,"{ ""U"" : 1 }","{ ""J"" : 1 }",76V7QMUX_B,76V7QMUX_B,76V7QMUX_B,Confronting the gauntlet: understanding incidental capture of green turtles through fine-scale movement studies,2010,"McClellan, Catherine M.; Read, Andrew J.",ATL,-76.25,34.5
CHMY,Green,76V7QMUX_McClellan_and_Read_2010_Chmy,76V7QMUX,1.00E+06,O,C,"Pamlico Sound, North Carolina",1,SIGHTINGS (NO TAG/SAMPLE),9,NA,NA,2005; 2006,MAY; JUN; JUL; AUG; SEP; OCT; NOV; DEC; (UNK),MAY; JUN; JUL; AUG; SEP; OCT; NOV; DEC; (UNK),NA,FEE,FEE,"{ ""U"" : 9 }","{ ""J"" : 9 }",76V7QMUX_C,76V7QMUX_C,76V7QMUX_C,Confronting the gauntlet: understanding incidental capture of green turtles through fine-scale movement studies,2010,"McClellan, Catherine M.; Read, Andrew J.",ATL,-75.5,35.2
CHMY,Green,7KJ52Z8K_Naro-Maciel_etal_2018_Chmy,7KJ52Z8K,2.00E+06,MR,A,Palmyra Atoll,1,FLIPPER TAG; PASSIVE INTEGRATED TRANSPONDER (PIT),573,1,2,2008; 2009; 2010; 2011; 2012; 2013,JUN; JUL; AUG; SEP,(UNK),NA,FEE; OBS,FEE,"{ ""M"" : 60, ""U"" : 480, ""F"" : 33 }","{ ""J"" : 239, ""A"" : 139, ""SUB"" : 195 }",7KJ52Z8K_A,7KJ52Z8K_A,7KJ52Z8K_A,"Marine protected areas and migratory species: residency of green turtles at Palmyra Atoll, Central Pacific",2018,"Naro-Maciel, E; Arengo, F; Galante, P; Vintinner, E; Holmes, Ke; Balazs, G; Sterling, Ej",PAC,-162.08,5.883
CHMY,Green,7KJ52Z8K_Naro-Maciel_etal_2018_Chmy,7KJ52Z8K,2.00E+06,T,A,Palmyra Atoll,1,SATELLITE TAG (ARGOS); SATELLITE TAG (GPS),573,1,2,2008; 2009; 2010; 2011; 2012; 2013,JUN; JUL; AUG; SEP,(UNK),NA,FEE; OBS,FEE,"{ ""M"" : 60, ""U"" : 480, ""F"" : 33 }","{ ""SUB"" : 195, ""J"" : 239, ""A"" : 139 }",7KJ52Z8K_A,7KJ52Z8K_A,7KJ52Z8K_A,"Marine protected areas and migratory species: residency of green turtles at Palmyra Atoll, Central Pacific",2018,"Naro-Maciel, E; Arengo, F; Galante, P; Vintinner, E; Holmes, Ke; Balazs, G; Sterling, Ej",PAC,-162.08,5.883
CHMY,Green,7KJ52Z8K_Naro-Maciel_etal_2018_Chmy,7KJ52Z8K,2.00E+06,MR,B,Kiritimati Island,1,FLIPPER TAG,1,NA,1,2015,(UNK),(UNK),NA,OBS,OBS,"{ ""F"" : 1 }","{ ""A"" : 1 }",7KJ52Z8K_B,7KJ52Z8K_B,7KJ52Z8K_B,"Marine protected areas and migratory species: residency of green turtles at Palmyra Atoll, Central Pacific",2018,"Naro-Maciel, E; Arengo, F; Galante, P; Vintinner, E; Holmes, Ke; Balazs, G; Sterling, Ej",PAC,-157.503,1.948
CHMY,Green,7KJ52Z8K_Naro-Maciel_etal_2018_Chmy,7KJ52Z8K,2.00E+06,MR,C,Kosrae,1,FLIPPER TAG,1,NA,1,2017,(UNK),(UNK),NA,OBS,OBS,"{ ""U"" : 1 }","{ ""UNK"" : 1 }",7KJ52Z8K_C,7KJ52Z8K_C,7KJ52Z8K_C,"Marine protected areas and migratory species: residency of green turtles at Palmyra Atoll, Central Pacific",2018,"Naro-Maciel, E; Arengo, F; Galante, P; Vintinner, E; Holmes, Ke; Balazs, G; Sterling, Ej",PAC,162.917,5.35
CHMY,Green,7KJ52Z8K_Naro-Maciel_etal_2018_Chmy,7KJ52Z8K,2.00E+06,T,D,East off Palmyra Atoll,5,SATELLITE TAG (ARGOS),1,1,NA,2010; 2011,DEC,FEB,NA,OBS,OBS,"{ ""M"" : 1 }","{ ""A"" : 1 }",7KJ52Z8K_D,7KJ52Z8K_D,7KJ52Z8K_D,"Marine protected areas and migratory species: residency of green turtles at Palmyra Atoll, Central Pacific",2018,"Naro-Maciel, E; Arengo, F; Galante, P; Vintinner, E; Holmes, Ke; Balazs, G; Sterling, Ej",PAC,-147.602,8.487
CHMY,Green,7TBUR8F7_Putman_and_Mansfield_2015_Chmy,7TBUR8F7,1.00E+06,T,A,North Gulf of Mexico,1,SATELLITE TAG (ARGOS),24,4,NA,2012; 2013; 2014,MAY; JUN; JUL; OCT,MAY; JUN; JUL; OCT,NA,OBS,OBS,"{ ""U"" : 24 }","{ ""J"" : 24 }",7TBUR8F7_A,7TBUR8F7_A,7TBUR8F7_A,"Direct Evidence of Swimming Demonstrates Active Dispersal in the Sea Turtle ""Lost Years''",2015,"Putman, Nathan F.; Mansfield, Katherine L.",ATL,-88.7,29.5
CHMY,Green,7TBUR8F7_Putman_and_Mansfield_2015_Chmy,7TBUR8F7,1.00E+06,T,B,Southeast Gulf of Mexico,5,SATELLITE TAG (ARGOS),4,1,NA,2012; 2013; 2014,JUN; AUG,JUN; AUG,NA,OBS,OBS,"{ ""U"" : 4 }","{ ""J"" : 4 }",7TBUR8F7_B,7TBUR8F7_B,7TBUR8F7_B,"Direct Evidence of Swimming Demonstrates Active Dispersal in the Sea Turtle ""Lost Years''",2015,"Putman, Nathan F.; Mansfield, Katherine L.",ATL,-85,24
CHMY,Green,7TBUR8F7_Putman_and_Mansfield_2015_Chmy,7TBUR8F7,1.00E+06,T,C,Southwest Gulf of Mexico,5,SATELLITE TAG (ARGOS),2,1,NA,2012,NOV,NOV,NA,OBS,OBS,"{ ""U"" : 2 }","{ ""J"" : 2 }",7TBUR8F7_C,7TBUR8F7_C,7TBUR8F7_C,"Direct Evidence of Swimming Demonstrates Active Dispersal in the Sea Turtle ""Lost Years''",2015,"Putman, Nathan F.; Mansfield, Katherine L.",ATL,-91,23
CHMY,Green,7TBUR8F7_Putman_and_Mansfield_2015_Chmy,7TBUR8F7,1.00E+06,T,D,East Gulf of Mexico,5,SATELLITE TAG (ARGOS),15,1,NA,2013; 2014,JUN,JUN,NA,OBS,OBS,"{ ""U"" : 15 }","{ ""J"" : 15 }",7TBUR8F7_D,7TBUR8F7_D,7TBUR8F7_D,"Direct Evidence of Swimming Demonstrates Active Dispersal in the Sea Turtle ""Lost Years''",2015,"Putman, Nathan F.; Mansfield, Katherine L.",ATL,-85,27
CHMY,Green,7TBUR8F7_Putman_and_Mansfield_2015_Chmy,7TBUR8F7,1.00E+06,T,E,West Gulf of Mexico,5,SATELLITE TAG (ARGOS),3,1,NA,2013; 2014,JUN,JUN,NA,OBS,OBS,"{ ""U"" : 3 }","{ ""J"" : 3 }",7TBUR8F7_E,7TBUR8F7_E,7TBUR8F7_E,"Direct Evidence of Swimming Demonstrates Active Dispersal in the Sea Turtle ""Lost Years''",2015,"Putman, Nathan F.; Mansfield, Katherine L.",ATL,-92,28.5
CHMY,Green,8724N55R_Clyde-Brockway_etal_2019_Chmy,8724N55R,2.00E+06,MR,A,"Guanacaste Peninsula, Costa Rica",1,PASSIVE INTEGRATED TRANSPONDER (PIT),202,NA,NA,2007; 2008; 2009; 2010; 2011; 2012; 2013; 2014; 2015,JAN; FEB; MAR; APR; AUG; SEP; OCT; NOV; DEC,JAN; FEB; MAR; APR; AUG; SEP; OCT; NOV; DEC,NA,BRE,BRE,"{ ""F"" : 202 }","{ ""AB"" : 202 }",8724N55R_A,8724N55R_A,8724N55R_A,"Local Variation in the Internesting Behavior of Green Turtles in the Gulf of Papagayo, Costa Rica",2019,"Clyde-Brockway, Chelsea; Robinson, Nathan J.; Blanco, Gabriela S.; Morreale, Stephen J.; Spotila, James R.; Tomillo, Pilar Santidrián; Paladino, Frank V.",PAC,-86.009,10.585
CHMY,Green,8724N55R_Clyde-Brockway_etal_2019_Chmy,8724N55R,2.00E+06,T,A,"Guanacaste Peninsula, Costa Rica",1,POP-UP SATELLITE ARCHIVAL TAG (PSAT); SATELLITE TAG (ARGOS),202,NA,NA,2007; 2008; 2009; 2010; 2011; 2012; 2013; 2014; 2015,JAN; FEB; MAR; APR; AUG; SEP; OCT; NOV; DEC,JAN; FEB; MAR; APR; AUG; SEP; OCT; NOV; DEC,NA,BRE,BRE,"{ ""F"" : 202 }","{ ""AB"" : 202 }",8724N55R_A,8724N55R_A,8724N55R_A,"Local Variation in the Internesting Behavior of Green Turtles in the Gulf of Papagayo, Costa Rica",2019,"Clyde-Brockway, Chelsea; Robinson, Nathan J.; Blanco, Gabriela S.; Morreale, Stephen J.; Spotila, James R.; Tomillo, Pilar Santidrián; Paladino, Frank V.",PAC,-86.009,10.585
CHMY,Green,879GMRSI_Balazs_etal_2015_Chmy,879GMRSI,1.00E+06,T,A,"Ahihi Bay, Maui, Hawaii",1,SATELLITE TAG (ARGOS),3,2,NA,2004; 2006,AUG; OCT,AUG; OCT,NA,OBS,OBS,"{ ""U"" : 3 }","{ ""J"" : 3 }",879GMRSI_A,879GMRSI_A,879GMRSI_A,Settling Down in Hawaii: Adaptation of Captive-bred Green Turtles (Chelonia mydas) Released from the Maui Ocean Center,2015,"Balazs, George; Parker, Denise; Gorman, John; Luecke, James; Pawloski, Jeff",PAC,-156.458,20.608
CHMY,Green,879GMRSI_Balazs_etal_2015_Chmy,879GMRSI,1.00E+06,T,B,"Alenuihaha Channel, Maui, Hawaii",1,SATELLITE TAG (ARGOS),1,1,NA,2003,MAR,MAR,NA,OBS,OBS,"{ ""U"" : 1 }","{ ""J"" : 1 }",879GMRSI_B,879GMRSI_B,879GMRSI_B,Settling Down in Hawaii: Adaptation of Captive-bred Green Turtles (Chelonia mydas) Released from the Maui Ocean Center,2015,"Balazs, George; Parker, Denise; Gorman, John; Luecke, James; Pawloski, Jeff",PAC,-156.3,20.6
CHMY,Green,879GMRSI_Balazs_etal_2015_Chmy,879GMRSI,1.00E+06,T,C,"Pu'u o Lai, Ahihi, Kina'u, Maui",1,SATELLITE TAG (ARGOS),1,NA,NA,2006,AUG,MAY,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",879GMRSI_C,879GMRSI_C,879GMRSI_C,Settling Down in Hawaii: Adaptation of Captive-bred Green Turtles (Chelonia mydas) Released from the Maui Ocean Center,2015,"Balazs, George; Parker, Denise; Gorman, John; Luecke, James; Pawloski, Jeff",PAC,-156.422,20.575
CHMY,Green,879GMRSI_Balazs_etal_2015_Chmy,879GMRSI,1.00E+06,T,D,"Poelua Bay, West Maui",1,SATELLITE TAG (ARGOS),1,2,NA,2006,SEP,NOV,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",879GMRSI_D,879GMRSI_D,879GMRSI_D,Settling Down in Hawaii: Adaptation of Captive-bred Green Turtles (Chelonia mydas) Released from the Maui Ocean Center,2015,"Balazs, George; Parker, Denise; Gorman, John; Luecke, James; Pawloski, Jeff",PAC,-156.616,21.057
CHMY,Green,879GMRSI_Balazs_etal_2015_Chmy,879GMRSI,1.00E+06,T,E,"Lanai, Hawaii",1,SATELLITE TAG (ARGOS),1,2,NA,2006,DEC,(UNK),NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",879GMRSI_E,879GMRSI_E,879GMRSI_E,Settling Down in Hawaii: Adaptation of Captive-bred Green Turtles (Chelonia mydas) Released from the Maui Ocean Center,2015,"Balazs, George; Parker, Denise; Gorman, John; Luecke, James; Pawloski, Jeff",PAC,-156.88,20.926
CHMY,Green,879GMRSI_Balazs_etal_2015_Chmy,879GMRSI,1.00E+06,T,F,"Wahikuli, Maui",1,SATELLITE TAG (ARGOS),1,1,NA,2006; 2007,(UNK),MAY,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",879GMRSI_F,879GMRSI_F,879GMRSI_F,Settling Down in Hawaii: Adaptation of Captive-bred Green Turtles (Chelonia mydas) Released from the Maui Ocean Center,2015,"Balazs, George; Parker, Denise; Gorman, John; Luecke, James; Pawloski, Jeff",PAC,-156.713,20.897
CHMY,Green,879GMRSI_Balazs_etal_2015_Chmy,879GMRSI,1.00E+06,T,G,"Napili, Maui",1,SATELLITE TAG (ARGOS),1,2,NA,2004,NOV,NOV,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",879GMRSI_G,879GMRSI_G,879GMRSI_G,Settling Down in Hawaii: Adaptation of Captive-bred Green Turtles (Chelonia mydas) Released from the Maui Ocean Center,2015,"Balazs, George; Parker, Denise; Gorman, John; Luecke, James; Pawloski, Jeff",PAC,-156.697,20.966
CHMY,Green,879GMRSI_Balazs_etal_2015_Chmy,879GMRSI,1.00E+06,T,H,"Haiku Kuhiaha, Maui",1,SATELLITE TAG (ARGOS),1,3,NA,2004; 2005,DEC,FEB,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""UNK"" : 1 }",879GMRSI_H,879GMRSI_H,879GMRSI_H,Settling Down in Hawaii: Adaptation of Captive-bred Green Turtles (Chelonia mydas) Released from the Maui Ocean Center,2015,"Balazs, George; Parker, Denise; Gorman, John; Luecke, James; Pawloski, Jeff",PAC,-156.317,20.963
CHMY,Green,879GMRSI_Balazs_etal_2015_Chmy,879GMRSI,1.00E+06,T,I,"Waihe'e, Maui",1,SATELLITE TAG (ARGOS),1,2,NA,2005,FEB,FEB,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",879GMRSI_I,879GMRSI_I,879GMRSI_I,Settling Down in Hawaii: Adaptation of Captive-bred Green Turtles (Chelonia mydas) Released from the Maui Ocean Center,2015,"Balazs, George; Parker, Denise; Gorman, John; Luecke, James; Pawloski, Jeff",PAC,-156.511,20.97
CHMY,Green,879GMRSI_Balazs_etal_2015_Chmy,879GMRSI,1.00E+06,T,J,South tip of Hawaii,1,SATELLITE TAG (ARGOS),1,2,NA,2003,MAR,MAR,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""J"" : 1 }",879GMRSI_J,879GMRSI_J,879GMRSI_J,Settling Down in Hawaii: Adaptation of Captive-bred Green Turtles (Chelonia mydas) Released from the Maui Ocean Center,2015,"Balazs, George; Parker, Denise; Gorman, John; Luecke, James; Pawloski, Jeff",PAC,-155.748,18.893
CHMY,Green,879GMRSI_Balazs_etal_2015_Chmy,879GMRSI,1.00E+06,T,K,Southwest of Hawaii,1,SATELLITE TAG (ARGOS),1,2,NA,2003,APR,APR,NA,OBS,OBS,"{ ""U"" : 1 }","{ ""J"" : 1 }",879GMRSI_K,879GMRSI_K,879GMRSI_K,Settling Down in Hawaii: Adaptation of Captive-bred Green Turtles (Chelonia mydas) Released from the Maui Ocean Center,2015,"Balazs, George; Parker, Denise; Gorman, John; Luecke, James; Pawloski, Jeff",PAC,-160.2,18.1
CHMY,Green,879GMRSI_Balazs_etal_2015_Chmy,879GMRSI,1.00E+06,T,L,"Barber's Point, Oahu",1,SATELLITE TAG (ARGOS),1,2,NA,2003,APR,APR,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""UNK"" : 1 }",879GMRSI_L,879GMRSI_L,879GMRSI_L,Settling Down in Hawaii: Adaptation of Captive-bred Green Turtles (Chelonia mydas) Released from the Maui Ocean Center,2015,"Balazs, George; Parker, Denise; Gorman, John; Luecke, James; Pawloski, Jeff",PAC,-158.073,21.281
CHMY,Green,879GMRSI_Balazs_etal_2015_Chmy,879GMRSI,1.00E+06,T,M,"Waiale, Oahu",1,SATELLITE TAG (ARGOS),1,1,NA,2003; 2004,MAY,JUL,NA,FEE,FEE,"{ ""U"" : 1 }","{ ""UNK"" : 1 }",879GMRSI_M,879GMRSI_M,879GMRSI_M,Settling Down in Hawaii: Adaptation of Captive-bred Green Turtles (Chelonia mydas) Released from the Maui Ocean Center,2015,"Balazs, George; Parker, Denise; Gorman, John; Luecke, James; Pawloski, Jeff",PAC,-157.799,21.234
